ID;Speaker;Reply_to;Text;GoldContextLabel;ContextSender;ContextText;PredictedLabel;PredictedContextLabel;Label
Utt_2879;10-26-teensUser66;Utt_2876; i get that a lot;continuer;[other_Sender]; i have nothing against them ether.;continuer;continuer;continuer
Utt_2880;10-26-teensUser66;Utt_2879; like that guy;continuer;[same_Sender]; i get that a lot;continuer;continuer;elaborate
Utt_2881;10-26-teensUser85;; hey 10-26-teensuser86.;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2881;10-26-teensUser85;Utt_2875; interesting name;positiveExpression;[other_Sender]; thank you;continuer;positiveExpression;inform
Utt_2882;10-26-teensUser58;Utt_2878; about once a day someone thinks i'm female by name;greeting;[other_Sender]; hey ladies;inform;greeting;inform
Utt_2883;10-26-teensUser48;; somebody go and chat with me;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_2884;10-26-teensUser86;Utt_2881; thank you once more 10-26-teensuser85;greeting;[other_Sender]; hey 10-26-teensuser86.;positiveExpression;greeting;positiveExpression
Utt_2885;10-26-teensUser66;Utt_2881; your name looks male to me;greeting;[other_Sender]; hey 10-26-teensuser86.;inform;greeting;inform
Utt_2886;10-26-teensUser66;Utt_2875; my friend had a horse name 10-26-teensuser86;positiveExpression;[other_Sender]; thank you;inform;positiveExpression;inform
Utt_2887;10-26-teensUser66;Utt_2886; lol;inform;[same_Sender]; my friend had a horse name 10-26-teensuser86;positiveExpression;inform;positiveExpression
Utt_2888;10-26-teensUser58;Utt_2882; dunno why people think i'm female;inform;[same_Sender]; about once a day someone thinks i'm female by name;inform;inform;elaborate
Utt_2889;10-26-teensUser66;; *dreaming;no_label;[other_Sender];[no_TextContent];misc;no_label;correction
Utt_2890;10-26-teensUser86;Utt_2885; i like it;inform;[other_Sender]; your name looks male to me;elaborate;inform;continuer
Utt_2891;10-26-teensUser51;; anybody in michigan or toledo;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_2892;10-26-teensUser66;Utt_2890; i do too;continuer;[other_Sender]; i like it;agreement;elaborate;agreement
Utt_2893;10-26-teensUser85;; what do you like, 10-26-teensuser86?;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_2894;10-26-teensUser91;; hey everyone;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2895;10-26-teensUser91;; what's going on in this room?;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_2896;10-26-teensUser86;Utt_2895; reading writing and music;setQuestion;[other_Sender]; what's going on in this room?;inform;setQuestion;continuer
Utt_2897;10-26-teensUser86;Utt_2896; specalily love the music;continuer;[same_Sender]; reading writing and music;inform;inform;elaborate
Utt_2898;10-26-teensUser86;Utt_2897; man my spelling sucks today;elaborate;[other_Sender]; specalily love the music;inform;inform;inform
Utt_2899;10-26-teensUser58;Utt_2898; mine too;inform;[other_Sender]; man my spelling sucks today;agreement;inform;agreement
Utt_2900;10-26-teensUser85;Utt_2897; music's good.;elaborate;[other_Sender]; specalily love the music;inform;inform;inform
Utt_2900;10-26-teensUser85;Utt_2900; dancing's even better;inform;[same_Sender]; music's good.;continuer;inform;elaborate
Utt_2901;10-26-teensUser91;Utt_2898; my spelling sucks everyday;inform;[other_Sender]; man my spelling sucks today;inform;inform;inform
Utt_2902;10-26-teensUser66;Utt_2901; same here;inform;[other_Sender]; my spelling sucks everyday;agreement;inform;agreement
Utt_2903;10-26-teensUser91;Utt_2898; so don't feel too bad dreaming;inform;[other_Sender]; man my spelling sucks today;elaborate;inform;continuer
Utt_2904;10-26-teensUser86;; i can't dance.;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2904;10-26-teensUser86;Utt_2904; i'm horrible at it;inform;[same_Sender]; i can't dance.;continuer;inform;elaborate
Utt_2905;10-26-teensUser66;Utt_2904; lol me too;inform;[other_Sender]; i can't dance.;agreement;inform;agreement
Utt_2906;10-26-teensUser85;Utt_2904; two left feet?;inform;[other_Sender]; i can't dance.;propositionalQuestion;inform;propositionalQuestion
Utt_2906;10-26-teensUser85;; what kinda music you into?;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_2907;10-26-teensUser86;Utt_2906; rock mostly but i'll listen to anything if its good;propositionalQuestion;[other_Sender]; two left feet?;continuer;propositionalQuestion;continuer
Utt_2908;10-26-teensUser91;; hey has anybody in here seen how kellogs is giving away free xbox 360 minigames with their cereals?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_2909;10-26-teensUser58;; my splelnig scuk yet you can raed it aynawy;no_label;[other_Sender];[no_TextContent];elaborate;no_label;inform
Utt_2910;10-26-teensUser85;Utt_2907; heard of sevendust before?;continuer;[other_Sender]; rock mostly but i'll listen to anything if its good;propositionalQuestion;continuer;propositionalQuestion
Utt_2911;10-26-teensUser91;Utt_2908; and has anybody actually played them?;propositionalQuestion;[same_Sender]; hey has anybody in here seen how kellogs is giving away free xbox 360 minigames with their cereals?;propositionalQuestion;propositionalQuestion;propositionalQuestion
Utt_2912;10-26-teensUser66;Utt_2908; i've never had an xbox lol;propositionalQuestion;[other_Sender]; hey has anybody in here seen how kellogs is giving away free xbox 360 minigames with their cereals?;inform;propositionalQuestion;inform
Utt_2913;10-26-teensUser86;Utt_2910; i think so actually;propositionalQuestion;[other_Sender]; heard of sevendust before?;agreement;propositionalQuestion;agreement
Utt_2914;10-26-teensUser86;Utt_2908; i don't like xbox.;propositionalQuestion;[other_Sender]; hey has anybody in here seen how kellogs is giving away free xbox 360 minigames with their cereals?;inform;propositionalQuestion;inform
Utt_2914;10-26-teensUser86;Utt_2914; their huge control make my hand cramp up;inform;[same_Sender]; i don't like xbox.;continuer;inform;elaborate
Utt_2915;10-26-teensUser91;Utt_2912; 10-26-teensuser66 you don't need to own an xbox they are handheld games;inform;[other_Sender]; i've never had an xbox lol;inform;inform;inform
Utt_2916;10-26-teensUser14;; any girls want to chat?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_2916;10-26-teensUser14;Utt_2916; pm me;propositionalQuestion;[same_Sender]; any girls want to chat?;instruct;propositionalQuestion;instruct
Utt_2917;10-26-teensUser86;Utt_2914; controllers*;inform;[same_Sender]; i don't like xbox.;inform;inform;correction
Utt_2918;10-26-teensUser91;Utt_2914; then what do you like 10-26-teensuser86?;inform;[other_Sender]; i don't like xbox.;setQuestion;inform;setQuestion
Utt_2919;10-26-teensUser66;Utt_2915; i have no handheld games;inform;[other_Sender]; 10-26-teensuser66 you don't need to own an xbox they are handheld games;inform;inform;inform
Utt_2920;10-26-teensUser85;Utt_2914; so true;inform;[other_Sender]; i don't like xbox.;agreement;inform;agreement
Utt_2921;10-26-teensUser6;; y'all wack;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2922;10-26-teensUser86;Utt_2918; playstation!;setQuestion;[other_Sender]; then what do you like 10-26-teensuser86?;inform;setQuestion;inform
Utt_2922;10-26-teensUser86;; !;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_2923;10-26-teensUser66;Utt_2919; i like to watch people play games though;inform;[same_Sender]; i have no handheld games;inform;inform;elaborate
Utt_2924;10-26-teensUser86;Utt_2918; love the playstation!;setQuestion;[other_Sender]; then what do you like 10-26-teensuser86?;inform;setQuestion;inform
Utt_2925;10-26-teensUser85;Utt_2924; no way.;inform;[other_Sender]; love the playstation!;disagreement;inform;disagreement
Utt_2925;10-26-teensUser85;Utt_2924; pc games graphics rule;inform;[other_Sender]; love the playstation!;inform;inform;inform
Utt_2926;10-26-teensUser58;Utt_2924; woot for the ps series;inform;[other_Sender]; love the playstation!;positiveExpression;inform;inform
Utt_2927;10-26-teensUser98;Utt_2925; pc is lacking as a gaming platform.;disagreement;[other_Sender]; no way.;inform;disagreement;inform
Utt_2928;10-26-teensUser98;Utt_2927; but there are some good games for it.;inform;[same_Sender]; pc is lacking as a gaming platform.;elaborate;inform;elaborate
Utt_2929;10-26-teensUser86;Utt_2927; very true;inform;[other_Sender]; pc is lacking as a gaming platform.;agreement;inform;agreement
Utt_2930;10-26-teensUser91;; have any of you guys heard of gamefly?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_2931;10-26-teensUser99;; what up doe;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_2932;10-26-teensUser86;Utt_2930; i have;propositionalQuestion;[other_Sender]; have any of you guys heard of gamefly?;continuer;propositionalQuestion;agreement
Utt_2933;10-26-teensUser58;Utt_2930; yeah;propositionalQuestion;[other_Sender]; have any of you guys heard of gamefly?;agreement;propositionalQuestion;agreement
Utt_2934;10-26-teensUser86;Utt_2932; don't know much about it though;agreement;[same_Sender]; i have;continuer;continuer;elaborate
Utt_2935;10-26-teensUser98;Utt_2927; there are always bugs and glitches, it might not work on your hardware.. blah blah blah;inform;[same_Sender]; pc is lacking as a gaming platform.;continuer;inform;elaborate
Utt_2936;10-26-teensUser98;Utt_2935; pc just wasn't made for gaming.;elaborate;[other_Sender]; there are always bugs and glitches, it might not work on your hardware.. blah blah blah;inform;continuer;inform
Utt_2937;10-26-teensUser86;Utt_2936; that's true;inform;[other_Sender]; pc just wasn't made for gaming.;agreement;inform;agreement
Utt_2938;10-26-teensUser98;; nothing like just turning your ps2 on and playing.;no_label;[other_Sender];[no_TextContent];continuer;no_label;inform
Utt_2939;10-26-teensUser91;Utt_2930; its sort of like netflix but for video games;propositionalQuestion;[same_Sender]; have any of you guys heard of gamefly?;continuer;propositionalQuestion;elaborate
Utt_2940;10-26-teensUser86;Utt_2939; oh yeah i member now;elaborate;[other_Sender]; its sort of like netflix but for video games;continuer;continuer;inform
Utt_2941;10-26-teensUser58;Utt_2938; i second that 10-26-teensuser98;inform;[other_Sender]; nothing like just turning your ps2 on and playing.;agreement;continuer;agreement
Utt_2942;10-26-teensUser86;Utt_2938; i third it;inform;[other_Sender]; nothing like just turning your ps2 on and playing.;continuer;continuer;agreement
Utt_2943;10-26-teensUser85;Utt_2940; remember what?;inform;[other_Sender]; oh yeah i member now;setQuestion;continuer;setQuestion
Utt_2944;10-26-teensUser86;Utt_2943; game fly;setQuestion;[other_Sender]; remember what?;inform;setQuestion;inform
Utt_2945;10-26-teensUser66;Utt_2944; i have no idea what you're talking about;inform;[other_Sender]; game fly;inform;inform;continuer
Utt_2946;10-26-teensUser85;Utt_2945; haha;continuer;[other_Sender]; i have no idea what you're talking about;positiveExpression;inform;positiveExpression
Utt_2947;10-26-teensUser58;Utt_2945; its ok 10-26-teensuser66;continuer;[other_Sender]; i have no idea what you're talking about;continuer;inform;inform
Utt_2948;10-26-teensUser45;Utt_2938; i fourth even though i don't know what your talking about;inform;[other_Sender]; nothing like just turning your ps2 on and playing.;continuer;continuer;agreement
Utt_2949;10-26-teensUser12;; hey that dude i was just talking to that said that he bet i had a nice accent i'm me ok i got to ask you something;no_label;[other_Sender];[no_TextContent];continuer;no_label;inform
Utt_2950;10-26-teensUser66;; i'm technologically impared;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2951;10-26-teensUser91;Utt_2908; you guys should definitely check it out because ontop of the video games kellogs is giving out free 30 day gamefly subscriptions;propositionalQuestion;[same_Sender]; hey has anybody in here seen how kellogs is giving away free xbox 360 minigames with their cereals?;suggestion;propositionalQuestion;suggestion
Utt_2952;10-26-teensUser66;Utt_2950; i can't even work the dvd player, too complicated;inform;[other_Sender]; i'm technologically impared;inform;inform;inform
Utt_2953;10-26-teensUser98;; i just got ico, it's kickass.;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2954;10-26-teensUser98;Utt_2953; great puzzles.;inform;[same_Sender]; i just got ico, it's kickass.;inform;inform;elaborate
Utt_2955;10-26-teensUser91;Utt_2951; so basically for 30 days you can rent out as many games as you want for free and for any console;suggestion;[same_Sender]; you guys should definitely check it out because ontop of the video games kellogs is giving out free 30 day gamefly subscriptions;elaborate;suggestion;elaborate
Utt_2956;10-26-teensUser86;Utt_2952; you sound like my mom 10-26-teensuser66;inform;[other_Sender]; i can't even work the dvd player, too complicated;inform;inform;inform
Utt_2957;10-26-teensUser45;Utt_2952; wow that sucks for you;inform;[other_Sender]; i can't even work the dvd player, too complicated;continuer;inform;continuer
Utt_2958;10-26-teensUser86;Utt_2956; shes the same way;inform;[same_Sender]; you sound like my mom 10-26-teensuser66;continuer;inform;elaborate
Utt_2959;10-26-teensUser98;; i'm a huge video game nerd.;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2960;10-26-teensUser66;Utt_2956; it's sad i know;inform;[other_Sender]; you sound like my mom 10-26-teensuser66;continuer;inform;continuer
Utt_2961;10-26-teensUser98;Utt_2960; no doubt.;continuer;[other_Sender]; it's sad i know;agreement;continuer;agreement
Utt_2962;10-26-teensUser58;; hey people who talk to me.;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_2962;10-26-teensUser58;Utt_2962; i shall return in a bit;greeting;[same_Sender]; hey people who talk to me.;elaborate;greeting;goodbye
Utt_2963;10-26-teensUser98;; i make girls watch as i play video games.;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2964;10-26-teensUser66;Utt_2952; at least i can used computers;inform;[same_Sender]; i can't even work the dvd player, too complicated;continuer;inform;elaborate
Utt_2965;10-26-teensUser45;Utt_2952; could be worse;inform;[other_Sender]; i can't even work the dvd player, too complicated;elaborate;inform;continuer
Utt_2966;10-26-teensUser66;Utt_2964; *use;elaborate;[same_Sender]; at least i can used computers;misc;continuer;correction
Utt_2967;10-26-teensUser98;Utt_2963; always gets them worked up.;inform;[same_Sender]; i make girls watch as i play video games.;continuer;inform;elaborate
Utt_2968;10-26-teensUser86;; i like video games to but i have a really hard time finding good games;no_label;[other_Sender];[no_TextContent];continuer;no_label;inform
Utt_2969;10-26-teensUser98;Utt_2967; it's like foreplay, making a girl watch you own in a video game.;elaborate;[other_Sender]; always gets them worked up.;continuer;continuer;inform
Utt_2970;10-26-teensUser66;Utt_2969; i love watching people play games;inform;[other_Sender]; it's like foreplay, making a girl watch you own in a video game.;inform;continuer;inform
Utt_2971;10-26-teensUser45;Utt_2969; oh but not really;inform;[other_Sender]; it's like foreplay, making a girl watch you own in a video game.;disagreement;continuer;disagreement
Utt_2972;10-26-teensUser86;Utt_2970; i hate it.;inform;[other_Sender]; i love watching people play games;elaborate;inform;disagreement
Utt_2972;10-26-teensUser86;Utt_2972; its so boring;disagreement;[same_Sender]; i hate it.;continuer;elaborate;elaborate
Utt_2973;10-26-teensUser98;Utt_2972; .. exactly.;disagreement;[other_Sender]; i hate it.;agreement;elaborate;agreement
Utt_2974;10-26-teensUser86;Utt_2972; id rather be playing;disagreement;[same_Sender]; i hate it.;correction;elaborate;elaborate
Utt_2975;10-26-teensUser98;; 10-26-teensuser66 are you a girl?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_2976;10-26-teensUser66;Utt_2970; like silent hill, clock tower and resident evil;inform;[same_Sender]; i love watching people play games;elaborate;inform;elaborate
Utt_2977;10-26-teensUser98;Utt_2976; well co-op is the best.;elaborate;[other_Sender]; like silent hill, clock tower and resident evil;continuer;elaborate;correction
Utt_2978;10-26-teensUser66;Utt_2976; it's like watching a movie for me;elaborate;[same_Sender]; like silent hill, clock tower and resident evil;continuer;elaborate;elaborate
Utt_2979;10-26-teensUser91;Utt_2974; 10-26-teensuser86 that's why something like gamefly is so good because you can actually play a full game without buying it;elaborate;[other_Sender]; id rather be playing;continuer;correction;continuer
Utt_2980;10-26-teensUser66;Utt_2975; yeah i'm a girl 10-26-teensuser98 n.n;propositionalQuestion;[other_Sender]; 10-26-teensuser66 are you a girl?;agreement;propositionalQuestion;agreement
Utt_2981;10-26-teensUser98;Utt_2976; to play an atmospheric adventure together, it's great.;elaborate;[other_Sender]; like silent hill, clock tower and resident evil;continuer;elaborate;continuer
Utt_2981;10-26-teensUser98;Utt_2977; i love co op.;correction;[other_Sender]; well co-op is the best.;inform;continuer;inform
Utt_2982;10-26-teensUser45;Utt_2980; nice 10-26-teensuser66;agreement;[other_Sender]; yeah i'm a girl 10-26-teensuser98 n.n;positiveExpression;agreement;positiveExpression
Utt_2983;10-26-teensUser85;Utt_2975; 10-26-teensuser98, i could ask you the same question;propositionalQuestion;[other_Sender]; 10-26-teensuser66 are you a girl?;continuer;propositionalQuestion;suggestion
Utt_2984;10-26-teensUser66;Utt_2982; nice what?;positiveExpression;[other_Sender]; nice 10-26-teensuser66;setQuestion;positiveExpression;setQuestion
Utt_2985;10-26-teensUser98;Utt_2981; not enough good co-op games around too.;continuer;[other_Sender]; to play an atmospheric adventure together, it's great.;continuer;continuer;inform
Utt_2986;10-26-teensUser86;Utt_2979; i really must check out game fly then;continuer;[other_Sender]; 10-26-teensuser86 that's why something like gamefly is so good because you can actually play a full game without buying it;continuer;continuer;continuer
Utt_2987;10-26-teensUser45;Utt_2984; nice your a girl;setQuestion;[other_Sender]; nice what?;continuer;setQuestion;continuer
Utt_2988;10-26-teensUser98;Utt_2983; you could, 10-26-teensuser85.;suggestion;[other_Sender]; 10-26-teensuser98, i could ask you the same question;agreement;continuer;suggestion
Utt_2989;10-26-teensUser98;Utt_2986; niceeeee.;continuer;[other_Sender]; i really must check out game fly then;positiveExpression;continuer;positiveExpression
Utt_2990;10-26-teensUser66;Utt_2987; i hope i'm a girl or people have been lying to me;continuer;[other_Sender]; nice your a girl;inform;continuer;inform
Utt_2991;10-26-teensUser98;Utt_2990; like in that south park ep.;inform;[other_Sender]; i hope i'm a girl or people have been lying to me;continuer;inform;continuer
Utt_2992;10-26-teensUser85;Utt_2990; o are you;inform;[other_Sender]; i hope i'm a girl or people have been lying to me;propositionalQuestion;inform;propositionalQuestion
Utt_2993;10-26-teensUser98;Utt_2990; niceeee.;inform;[other_Sender]; i hope i'm a girl or people have been lying to me;positiveExpression;inform;positiveExpression
Utt_2994;10-26-teensUser66;Utt_2990; and lyings wrong;inform;[same_Sender]; i hope i'm a girl or people have been lying to me;elaborate;inform;elaborate
Utt_2995;10-26-teensUser45;Utt_2990; that would suck;inform;[other_Sender]; i hope i'm a girl or people have been lying to me;continuer;inform;continuer
Utt_2996;10-26-teensUser13;; girls pm me please;no_label;[other_Sender];[no_TextContent];instruct;no_label;suggestion
Utt_2997;10-26-teensUser86;Utt_2994; lol;elaborate;[other_Sender]; and lyings wrong;positiveExpression;elaborate;positiveExpression
Utt_2998;10-26-teensUser75;; 18 m nyc;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_2999;10-26-teensUser66;; the whole world?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_2999;10-26-teensUser66;Utt_2999; lol;propositionalQuestion;[same_Sender]; the whole world?;positiveExpression;propositionalQuestion;positiveExpression
Utt_3000;10-26-teensUser91;Utt_2908; i really recommend getting the free subscription if you eat cereals just get a kellogs marked box;propositionalQuestion;[same_Sender]; hey has anybody in here seen how kellogs is giving away free xbox 360 minigames with their cereals?;instruct;propositionalQuestion;suggestion
Utt_3001;10-26-teensUser98;Utt_2994; lies can be sweet and little.;elaborate;[other_Sender]; and lyings wrong;correction;elaborate;inform
Utt_3002;10-26-teensUser86;Utt_3000; its worth a shot i guess.;suggestion;[other_Sender]; i really recommend getting the free subscription if you eat cereals just get a kellogs marked box;continuer;instruct;acceptAction
Utt_3003;10-26-teensUser98;Utt_3001; white lies.;inform;[same_Sender]; lies can be sweet and little.;disagreement;correction;elaborate
Utt_3004;10-26-teensUser85;Utt_2994; ask no questions, hear no lies, huh?;elaborate;[other_Sender]; and lyings wrong;propositionalQuestion;elaborate;propositionalQuestion
Utt_3005;10-26-teensUser98;Utt_3003; snow white :);elaborate;[other_Sender]; white lies.;inform;disagreement;inform
Utt_3006;10-26-teensUser45;Utt_3001; or huge and catastrophic;inform;[other_Sender]; lies can be sweet and little.;elaborate;correction;disagreement
Utt_3007;10-26-teensUser98;Utt_3004; what she doesn't know about, can't hurt her.;propositionalQuestion;[other_Sender]; ask no questions, hear no lies, huh?;continuer;propositionalQuestion;continuer
Utt_3008;10-26-teensUser98;Utt_3007; right.;continuer;[same_Sender]; what she doesn't know about, can't hurt her.;agreement;continuer;agreement
Utt_3009;10-26-teensUser66;; what;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_3010;10-26-teensUser98;Utt_3007; haaa.;continuer;[same_Sender]; what she doesn't know about, can't hurt her.;misc;continuer;positiveExpression
Utt_3011;10-26-teensUser98;Utt_3004; i believe in discretion.;propositionalQuestion;[other_Sender]; ask no questions, hear no lies, huh?;continuer;propositionalQuestion;inform
Utt_3012;10-26-teensUser45;Utt_3006; never mind;disagreement;[same_Sender]; or huge and catastrophic;elaborate;elaborate;elaborate
Utt_3013;10-26-teensUser66;; stop confusting the sick girl;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_3014;10-26-teensUser45;Utt_3011; i don't;inform;[other_Sender]; i believe in discretion.;disagreement;continuer;disagreement
Utt_3015;10-26-teensUser86;Utt_3013; whose the sick girl;instruct;[other_Sender]; stop confusting the sick girl;setQuestion;instruct;setQuestion
Utt_3016;10-26-teensUser66;Utt_3015; me;setQuestion;[other_Sender]; whose the sick girl;inform;setQuestion;continuer
Utt_3017;10-26-teensUser86;Utt_3016; that's what i though;continuer;[other_Sender]; me;elaborate;inform;continuer
Utt_3018;10-26-teensUser66;Utt_3017; i have a temp of 102.6 go me lol;continuer;[other_Sender]; that's what i though;inform;elaborate;inform
Utt_3019;10-26-teensUser86;Utt_3017; thought*;continuer;[same_Sender]; that's what i though;misc;elaborate;correction
Utt_3020;10-26-teensUser98;Utt_3018; you're so hot 10-26-teensuser66.;inform;[other_Sender]; i have a temp of 102.6 go me lol;inform;inform;inform
Utt_3021;10-26-teensUser98;; 10-26-teensuser119.;no_label;[other_Sender];[no_TextContent];greeting;no_label;misc
Utt_3022;10-26-teensUser86;Utt_3018; oh man wish i was you.;inform;[other_Sender]; i have a temp of 102.6 go me lol;inform;inform;inform
Utt_3022;10-26-teensUser86;Utt_3022; then i wouldn't have to go to work today;inform;[same_Sender]; oh man wish i was you.;elaborate;inform;elaborate
Utt_3023;10-26-teensUser66;Utt_3022; lol;inform;[other_Sender]; oh man wish i was you.;positiveExpression;inform;positiveExpression
Utt_3024;10-26-teensUser45;Utt_3018; sucks for you i'm a good 98.6;inform;[other_Sender]; i have a temp of 102.6 go me lol;inform;inform;continuer
Utt_3025;10-26-teensUser66;Utt_3022; no it's sucks;inform;[other_Sender]; oh man wish i was you.;disagreement;inform;disagreement
Utt_3026;10-26-teensUser66;Utt_3025; i caught mono from a friends drink lol;disagreement;[other_Sender]; no it's sucks;inform;disagreement;inform
Utt_3027;10-26-teensUser91;; oh well i have to go;no_label;[other_Sender];[no_TextContent];inform;no_label;goodbye
Utt_3028;10-26-teensUser45;Utt_3026; oh is that how you caught it;inform;[other_Sender]; i caught mono from a friends drink lol;continuer;inform;propositionalQuestion
Utt_3029;10-26-teensUser119;; what's up everyone;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_3030;10-26-teensUser91;; it was nice talking to all of you;no_label;[other_Sender];[no_TextContent];continuer;no_label;inform
Utt_3031;10-26-teensUser119;; what up 10-26-teensuser45;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_3032;10-26-teensUser86;Utt_3026; mono?;inform;[other_Sender]; i caught mono from a friends drink lol;propositionalQuestion;inform;propositionalQuestion
Utt_3032;10-26-teensUser86;Utt_3032; what the heck is that;propositionalQuestion;[same_Sender]; mono?;setQuestion;propositionalQuestion;setQuestion
Utt_3033;10-26-teensUser91;Utt_3030; and best of luck!;inform;[same_Sender]; it was nice talking to all of you;elaborate;continuer;elaborate
Utt_3034;10-26-teensUser66;Utt_3028; no, i made out with the football team;propositionalQuestion;[other_Sender]; oh is that how you caught it;disagreement;continuer;continuer
Utt_3035;10-26-teensUser45;Utt_3031; not much 10-26-teensuser119;setQuestion;[other_Sender]; what up 10-26-teensuser45;continuer;setQuestion;continuer
Utt_3036;10-26-teensUser120;; what's up room;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_3037;10-26-teensUser119;Utt_3035; ahhh ok;continuer;[other_Sender]; not much 10-26-teensuser119;agreement;continuer;inform
Utt_3038;10-26-teensUser66;Utt_3034; i was kidding;continuer;[same_Sender]; no, i made out with the football team;inform;disagreement;correction
Utt_3039;10-26-teensUser45;Utt_3034; i'm on the football team;continuer;[other_Sender]; no, i made out with the football team;inform;disagreement;inform
Utt_3040;10-26-teensUser66;Utt_3039; go you;inform;[other_Sender]; i'm on the football team;inform;inform;positiveExpression
Utt_3041;10-26-teensUser119;Utt_3039; no you were 10-26-teensuser66;inform;[other_Sender]; i'm on the football team;disagreement;inform;disagreement
Utt_3042;10-26-teensUser120;; what's up room;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_3043;10-26-teensUser119;Utt_3038; you were serious?;correction;[other_Sender]; i was kidding;propositionalQuestion;inform;propositionalQuestion
Utt_3044;10-26-teensUser66;Utt_3043; no;propositionalQuestion;[other_Sender]; you were serious?;disagreement;propositionalQuestion;disagreement
Utt_3045;10-26-teensUser66;Utt_3044; lol;disagreement;[same_Sender]; no;positiveExpression;disagreement;positiveExpression
Utt_3046;10-26-teensUser118;; hi;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_3047;10-26-teensUser119;Utt_3044; uh ya.;disagreement;[other_Sender]; no;agreement;disagreement;disagreement
Utt_3048;10-26-teensUser45;Utt_3043; i agree;propositionalQuestion;[other_Sender]; you were serious?;agreement;propositionalQuestion;agreement
Utt_3049;10-26-teensUser119;Utt_3034; i saw the whole thing;continuer;[other_Sender]; no, i made out with the football team;continuer;disagreement;inform
Utt_3050;10-26-teensUser45;;" ;-)";no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_3051;10-26-teensUser126;; hi;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_3052;10-26-teensUser125;; ah i'm back;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_3053;10-26-teensUser74;; lol opps;no_label;[other_Sender];[no_TextContent];negativeExpression;no_label;positiveExpression
Utt_3054;10-26-teensUser119;Utt_3052; welcome back;inform;[other_Sender]; ah i'm back;greeting;inform;greeting
Utt_3055;10-26-teensUser126;; anyone want to whisper;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_3056;10-26-teensUser66;Utt_3026; the chick i caught it from made out with the football team, i didn't realize that by sharing her drink i was sharing the football team;inform;[same_Sender]; i caught mono from a friends drink lol;continuer;inform;elaborate
Utt_3057;10-26-teensUser45;Utt_3056; no;elaborate;[other_Sender]; the chick i caught it from made out with the football team, i didn't realize that by sharing her drink i was sharing the football team;disagreement;continuer;disagreement
Utt_3058;10-26-teensUser66;Utt_3056; lol;elaborate;[same_Sender]; the chick i caught it from made out with the football team, i didn't realize that by sharing her drink i was sharing the football team;positiveExpression;continuer;positiveExpression
Utt_3059;10-26-teensUser65;; hi;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_3060;10-26-teensUser65;; room;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_3061;10-26-teensUser119;Utt_3056; that was you 10-26-teensuser66;elaborate;[other_Sender]; the chick i caught it from made out with the football team, i didn't realize that by sharing her drink i was sharing the football team;continuer;continuer;continuer
Utt_3062;10-26-teensUser119;Utt_3061; believe me;continuer;[same_Sender]; that was you 10-26-teensuser66;continuer;continuer;instruct
